Checkpoint,allocate,allot,ask,assign,award,bequeath,cede,deliver,deny,dictate,explain,feed,forward,give,grant,guarantee,issue,lease,mail,offer,pass,pay,present,promise,read,refund,relay,rent,sell,show,teach,tell,trade,transfer,yield,arrive,ascend,chase,climb,crawl,creep,cross,cycle,dash,depart,descend,drift,flee,float,fly,gallop,glide,go,hasten,hike,hurry,inch,journey,limp,lurch,march,meander,paddle,plunge,race,ride,row,run,rush,sail,scramble,skate,speed,stagger,stumble,swim,taxi,travel,tumble,walk,wander
50,0.0002162666666666666,0.00020962962962962962,0.0002183333333333334,0.0002152307692307692,0.00021607594936708864,0.00021285714285714286,0.00020838709677419354,0.00021407894736842105,0.00021569620253164548,0.00021375000000000002,0.00021728395061728397,0.00021306122448979596,0.00021393939393939395,0.00021606060606060607,0.00021564705882352948,0.00021166666666666667,0.0002138095238095238,0.00021797468354430388,0.00021142857142857142,0.00021786666666666666,0.0002203076923076923,0.00021999999999999998,0.00021866666666666665,0.00021399999999999994,0.00021936507936507933,0.00022800000000000004,0.00021806451612903225,0.00021354166666666668,0.0002182352941176471,0.00022129032258064516,0.00021466666666666666,0.00021730769230769232,0.00022153846153846152,0.00021182926829268296,0.00021777777777777778,0.0002155357142857143,0.00020750000000000003,0.00021909090909090912,0.00021722891566265058,0.00021625000000000003,0.00021714285714285713,0.0002121276595744681,0.00021625000000000003,0.00022200000000000003,0.00021263157894736844,0.00021063157894736842,0.00021414285714285708,0.00021043859649122812,0.00021218750000000003,0.00021517241379310348,0.000218,0.00021363636363636365,0.00021838461538461538,0.00021500000000000005,0.000214,0.00021244897959183675,0.00022,0.0002131034482758621,0.00021454545454545457,0.00022,0.00021032258064516133,0.00022124999999999998,0.00021666666666666666,0.00021571428571428574,0.00021972222222222223,0.00021553846153846154,0.00021933333333333342,0.00021892473118279577,0.00021703703703703707,0.00021099099099099105,0.00022,0.00021833333333333332,0.00022333333333333333,0.00020666666666666666,0.00020714285714285716,0.00021844155844155845,0.00022000000000000006,0.00021677419354838718,0.0002075,0.00021857142857142868,0.00022
60,0.0002936,0.00027592592592592594,0.00031166666666666663,0.00030123076923076924,0.0003064556962025316,0.00029571428571428576,0.00028774193548387097,0.0003043421052631579,0.0003074683544303798,0.000305625,0.00030790123456790125,0.00030224489795918364,0.0002996969696969697,0.0003042424242424242,0.0002992941176470589,0.00029041666666666663,0.0003,0.000300253164556962,0.0002996428571428572,0.0003144,0.0003138461538461538,0.00030571428571428573,0.00030773333333333335,0.00029700000000000006,0.0003131746031746031,0.00032399999999999996,0.0002996774193548387,0.000303125,0.00030717647058823525,0.00031564516129032265,0.0003028,0.0003176923076923077,0.00031,0.00030134146341463414,0.0003016666666666667,0.0003021428571428571,0.0002867105263157894,0.00031454545454545456,0.0003037349397590361,0.00030000000000000003,0.0002971428571428571,0.0002952127659574467,0.00033625,0.000321,0.0002936842105263158,0.00028736842105263154,0.0003014285714285714,0.00028807017543859646,0.00028875,0.0002974999999999999,0.000298,0.0003036363636363636,0.0003134615384615385,0.0003008333333333333,0.000303,0.0002938775510204082,0.0003,0.00029724137931034486,0.0003,0.0003275,0.00029849462365591397,0.00029624999999999996,0.0002933333333333333,0.0003014285714285714,0.0003055555555555556,0.00030738461538461535,0.0003013333333333333,0.0003156989247311828,0.0003018518518518518,0.0002810810810810811,0.0002988888888888889,0.0003183333333333333,0.0003233333333333333,0.00028500000000000004,0.0003042857142857143,0.0003054545454545454,0.0003207142857142857,0.0003035483870967742,0.0002825,0.000312689075630252,0.00032
70,0.0006650666666666666,0.0006314814814814815,0.0007683333333333332,0.0006884615384615384,0.0007434177215189873,0.0006085714285714286,0.0006375806451612905,0.0007163157894736844,0.0007240506329113923,0.000705625,0.0007424691358024693,0.0007106122448979592,0.0006745454545454545,0.0007156060606060606,0.0006791764705882352,0.00063625,0.0007239285714285713,0.0007396202531645569,0.0006878571428571428,0.0007308000000000001,0.0007284615384615385,0.0007194642857142857,0.0007597333333333334,0.0006493333333333334,0.000757936507936508,0.000876,0.0007250000000000001,0.0007316666666666666,0.0007401176470588235,0.000791774193548387,0.0006770666666666667,0.0007688461538461537,0.0007444230769230768,0.0007201219512195122,0.000706111111111111,0.0007105357142857142,0.0006193421052631577,0.0008090909090909089,0.0007293975903614458,0.000749375,0.0006885714285714285,0.0006923404255319149,0.0008337500000000001,0.0007310000000000001,0.0006884210526315789,0.000662,0.0007267142857142857,0.0006517543859649122,0.0006175000000000001,0.0006823275862068964,0.000664,0.0007090909090909091,0.0007591538461538461,0.0006566666666666666,0.0006920000000000001,0.0006563265306122447,0.000785,0.0006955172413793105,0.0006218181818181818,0.0008175000000000001,0.0006966666666666665,0.00070125,0.00067,0.0006871428571428572,0.0007427777777777778,0.0007333846153846155,0.0007073333333333334,0.0007844086021505374,0.0007203703703703703,0.0006467567567567569,0.0006844444444444444,0.0007116666666666668,0.00078,0.0006550000000000001,0.0007114285714285714,0.0007192207792207792,0.0007235714285714287,0.0007258064516129032,0.0006550000000000001,0.0007647899159663865,0.000752
80,0.0009789333333333331,0.0009640740740740742,0.0010516666666666667,0.000957076923076923,0.0010169620253164555,0.0009357142857142857,0.0009025806451612902,0.0010088157894736843,0.0010029113924050633,0.001015625,0.001039506172839506,0.0009877551020408162,0.0009903030303030304,0.0009978787878787878,0.0009785882352941176,0.0009720833333333334,0.000995,0.0010163291139240506,0.0009810714285714286,0.0010246666666666666,0.0010335384615384616,0.0010169642857142858,0.0010598666666666668,0.0009799999999999998,0.0010047619047619048,0.0010719999999999998,0.001041774193548387,0.0010185416666666667,0.001044705882352941,0.0010320967741935484,0.0009794666666666665,0.0010119230769230767,0.0009786538461538463,0.001005,0.0010216666666666666,0.0009683928571428571,0.0009411842105263155,0.0010781818181818182,0.0010039759036144578,0.000983125,0.0009157142857142859,0.0009859574468085105,0.00112875,0.001,0.0010089473684210526,0.0009745263157894736,0.0010115714285714283,0.0009335964912280702,0.0009634375000000001,0.0009572413793103449,0.001018,0.0010036363636363637,0.0009954615384615384,0.0009458333333333334,0.0009249999999999999,0.0009663265306122448,0.0010400000000000001,0.0009458620689655173,0.0009936363636363639,0.00108,0.0009779569892473118,0.00097375,0.000965,0.0010171428571428573,0.0009905555555555555,0.000991076923076923,0.0010106666666666667,0.0010161290322580644,0.0009646296296296296,0.0009146846846846847,0.0010366666666666669,0.0009983333333333335,0.0010366666666666666,0.0009766666666666667,0.000952857142857143,0.00098025974025974,0.0009764285714285714,0.0010010483870967744,0.000955,0.0010418487394957983,0.001021
90,0.0015581333333333331,0.0015614814814814814,0.0016783333333333331,0.0015803076923076925,0.0016241772151898732,0.0014271428571428573,0.0014254838709677417,0.0015735526315789473,0.0016039240506329116,0.00156125,0.0016593827160493828,0.0015526530612244896,0.0016251515151515152,0.0015592424242424244,0.001557764705882353,0.0015491666666666666,0.0016048809523809522,0.0016516455696202533,0.0015757142857142858,0.0016190666666666667,0.0016338461538461541,0.0016178571428571429,0.0016861333333333332,0.0015886666666666668,0.001590952380952381,0.001722,0.0016379032258064517,0.0016360416666666667,0.001669529411764706,0.0016572580645161294,0.0015838666666666667,0.001601923076923077,0.0015740384615384616,0.001604146341463415,0.0015938888888888888,0.0015217857142857145,0.0014636842105263158,0.0017027272727272726,0.001653734939759036,0.001591875,0.0015,0.0015664893617021274,0.0018237499999999999,0.0015689999999999999,0.0015694736842105264,0.0015400000000000001,0.0016154285714285713,0.0014609649122807019,0.0014990625,0.0015473275862068969,0.001594,0.0015318181818181815,0.0015995384615384617,0.0014558333333333333,0.001483,0.0015012244897959185,0.0015600000000000002,0.001526206896551724,0.001500909090909091,0.0016450000000000002,0.0015669892473118283,0.00154375,0.0015966666666666666,0.0015814285714285715,0.0015688888888888888,0.0016104615384615387,0.0015833333333333333,0.0016138709677419355,0.001530185185185185,0.0014922522522522524,0.0016122222222222224,0.0015649999999999998,0.0016666666666666668,0.00162,0.001432857142857143,0.0015492207792207793,0.001562857142857143,0.0016206451612903227,0.00154125,0.0016609243697478994,0.0016510000000000001
100,0.0011124000000000002,0.0011414814814814814,0.0011783333333333333,0.0011378461538461538,0.0011530379746835446,0.001022857142857143,0.001037258064516129,0.0011046052631578946,0.0011269620253164558,0.00110875,0.0011728395061728395,0.001100612244897959,0.001149090909090909,0.001105757575757576,0.0011148235294117649,0.0011154166666666667,0.0011566666666666665,0.0011973417721518986,0.0011557142857142857,0.0011537333333333333,0.0011656923076923075,0.0011453571428571428,0.0011976,0.001137,0.0011476190476190475,0.001176,0.0011580645161290324,0.0011560416666666665,0.001178235294117647,0.0011819354838709674,0.0011334666666666666,0.0011426923076923079,0.0011298076923076923,0.0011423170731707315,0.0011177777777777776,0.0011128571428571426,0.0010538157894736844,0.0011963636363636365,0.0011592771084337349,0.0011606250000000002,0.0010885714285714285,0.0011140425531914893,0.0012587499999999999,0.0011519999999999998,0.0011089473684210524,0.0011054736842105264,0.001149,0.0010581578947368418,0.001084375,0.001120086206896552,0.0011480000000000001,0.0010672727272727273,0.0011513846153846153,0.00106,0.001109,0.0010989795918367347,0.001135,0.0011317241379310346,0.001069090909090909,0.0011725000000000001,0.0011181720430107525,0.0011237499999999997,0.0011633333333333333,0.0011328571428571427,0.0011450000000000004,0.001152,0.001144,0.0011737634408602148,0.0011022222222222223,0.0010932432432432433,0.0011377777777777777,0.0011133333333333334,0.0011566666666666667,0.0011333333333333334,0.0010142857142857143,0.0011154545454545456,0.001142857142857143,0.0011558064516129034,0.0011425,0.0011862184873949581,0.001166
150,0.0007010666666666667,0.0007529629629629629,0.0009158333333333333,0.0009178461538461539,0.000721645569620253,0.0007357142857142856,0.0006775806451612903,0.000818815789473684,0.0007882278481012659,0.0008187499999999999,0.0009493827160493828,0.0008653061224489796,0.0008836363636363637,0.000888030303030303,0.0007772941176470588,0.0007729166666666667,0.0008430952380952381,0.0007805063291139241,0.0008507142857142856,0.0008382666666666666,0.0008506153846153846,0.0007812499999999999,0.0008301333333333333,0.0010006666666666666,0.0008380952380952379,0.0008379999999999999,0.0009162903225806452,0.0008508333333333333,0.0009494117647058824,0.0010077419354838709,0.0009329333333333334,0.0009153846153846153,0.0009167307692307692,0.0008739024390243903,0.0009127777777777778,0.0008637499999999999,0.0007477631578947368,0.0010718181818181816,0.0007798795180722893,0.000996875,0.0007528571428571429,0.0006915957446808511,0.00092,0.001055,0.0007936842105263159,0.0007116842105263159,0.0007777142857142859,0.0008082456140350877,0.000745625,0.000799741379310345,0.0008400000000000001,0.0008163636363636362,0.0010363846153846152,0.0008099999999999998,0.000819,0.0008783673469387756,0.00034500000000000004,0.000786551724137931,0.0007954545454545454,0.0008575000000000001,0.0008691397849462364,0.00107875,0.0007766666666666667,0.0007228571428571429,0.0008172222222222222,0.0008813846153846153,0.0007933333333333333,0.0009126881720430107,0.0009221296296296298,0.0007999999999999999,0.0010744444444444445,0.0007916666666666666,0.0007966666666666668,0.0008333333333333334,0.0007914285714285713,0.0008166233766233767,0.0007335714285714286,0.0007720967741935484,0.00082,0.0010389075630252102,0.001158
200,0.0005224,0.0005403703703703703,0.0014833333333333332,0.0009676923076923076,0.0006374683544303798,0.0013828571428571427,0.0007632258064516127,0.0008494736842105262,0.0007796202531645569,0.0014118750000000002,0.0011290123456790123,0.001259591836734694,0.0006324242424242424,0.0010037878787878787,0.000785764705882353,0.0006625,0.0007327380952380953,0.0007667088607594936,0.0011814285714285713,0.0008932000000000001,0.0010236923076923075,0.0007,0.0007709333333333334,0.0014236666666666668,0.0014423809523809528,0.000436,0.0007751612903225809,0.0012172916666666667,0.0010672941176470589,0.0009680645161290322,0.0013628,0.0019249999999999998,0.0010815384615384615,0.0008115853658536587,0.0009411111111111111,0.0016967857142857145,0.0009028947368421052,0.001630909090909091,0.0009166265060240965,0.0017875,0.0014314285714285713,0.0007747872340425532,0.00072375,0.001704,0.001230526315789474,0.0007832631578947366,0.0009741428571428571,0.0012898245614035087,0.000713125,0.000951551724137931,0.001402,0.0005863636363636365,0.0016915384615384613,0.0012941666666666668,0.001634,0.001926122448979592,0.001165,0.001772758620689655,0.0008327272727272727,0.002145,0.001195268817204301,0.001225,0.0010883333333333333,0.00058,0.0011897222222222222,0.001391076923076923,0.001173333333333333,0.0015054838709677419,0.0018485185185185184,0.0009118918918918919,0.0014855555555555555,0.001075,0.0008166666666666666,0.0010466666666666667,0.0013257142857142858,0.0015268831168831173,0.00053,0.0011916129032258065,0.0011200000000000001,0.0017396638655462185,0.0018309999999999997
250,0.0006028,0.0005840740740740741,0.001184166666666667,0.0009418461538461539,0.0007040506329113925,0.002488571428571429,0.0008662903225806451,0.0009676315789473685,0.0010551898734177214,0.001735625,0.001114320987654321,0.0015742857142857143,0.0007587878787878788,0.0011156060606060606,0.0009514117647058824,0.0007595833333333335,0.0007966666666666668,0.0008888607594936708,0.0010382142857142858,0.0011041333333333334,0.001244,0.0006283928571428571,0.0008524,0.0015599999999999998,0.0014814285714285713,0.000314,0.0009956451612903225,0.0013608333333333335,0.0009543529411764704,0.000928709677419355,0.0015563999999999999,0.0018384615384615384,0.0007988461538461537,0.000978048780487805,0.000896111111111111,0.0016276785714285716,0.001039736842105263,0.0015418181818181817,0.0009593975903614459,0.001714375,0.00177,0.0010080851063829787,0.0005974999999999999,0.001586,0.001645263157894737,0.0008570526315789474,0.0009484285714285715,0.0015578947368421053,0.0007584375,0.0010988793103448276,0.0013260000000000001,0.00048818181818181816,0.0017916153846153846,0.0014641666666666666,0.0016469999999999998,0.001863877551020408,0.0008849999999999999,0.002081379310344828,0.0008572727272727274,0.0020175,0.0016822580645161284,0.0009325,0.0012516666666666668,0.0007842857142857143,0.0011919444444444443,0.0015215384615384613,0.0012993333333333331,0.0015127956989247312,0.0020045370370370373,0.0010515315315315313,0.00165,0.0007,0.0008933333333333333,0.0010183333333333333,0.000992857142857143,0.0020402597402597402,0.0007385714285714285,0.001375403225806452,0.0009825,0.0017264705882352942,0.0018510000000000002
300,0.0004596,0.0004644444444444445,0.0010033333333333333,0.0005063076923076923,0.00047556962025316444,0.001875714285714286,0.0005679032258064518,0.0008711842105263157,0.0007239240506329114,0.0017212499999999997,0.0007004938271604938,0.0013855102040816328,0.0004842424242424242,0.0009443939393939396,0.0006610588235294119,0.0005725,0.0005210714285714286,0.0007491139240506328,0.0008314285714285714,0.0010629333333333332,0.0010621538461538461,0.000676607142857143,0.0005410666666666666,0.001195333333333333,0.0009460317460317459,0.00035,0.0006882258064516129,0.0014379166666666666,0.0009378823529411764,0.0006469354838709677,0.0014489333333333333,0.0014996153846153844,0.00056,0.0006849999999999998,0.0007005555555555555,0.00111875,0.0006868421052631579,0.0015063636363636364,0.0006242168674698795,0.001056875,0.0012671428571428573,0.0005520212765957448,0.00086125,0.0012740000000000002,0.0012973684210526315,0.0005895789473684211,0.0007402857142857145,0.001107982456140351,0.000616875,0.0007888793103448276,0.0007939999999999999,0.00031363636363636365,0.0015696153846153846,0.0011341666666666668,0.0015470000000000002,0.0014789795918367346,0.000475,0.0017865517241379308,0.00048090909090909087,0.0012499999999999998,0.0011875268817204301,0.00065375,0.0007933333333333334,0.0006371428571428572,0.000948888888888889,0.001041076923076923,0.0007913333333333333,0.0010386021505376345,0.0014776851851851852,0.0005662162162162161,0.0014177777777777778,0.0006966666666666667,0.0006933333333333332,0.0005899999999999999,0.0009571428571428573,0.001655714285714286,0.00042357142857142854,0.0011070967741935484,0.0006850000000000001,0.0013963865546218483,0.0016739999999999997
