Checkpoint,allocate,allot,ask,assign,award,bequeath,cede,deliver,deny,dictate,explain,feed,forward,give,grant,guarantee,issue,lease,mail,offer,pass,pay,present,promise,read,refund,relay,rent,sell,show,teach,tell,trade,transfer,yield,arrive,ascend,chase,climb,crawl,cross,cycle,dash,depart,descend,drift,flee,float,fly,glide,go,hasten,hike,hurry,journey,limp,march,meander,race,ride,row,run,rush,sail,scramble,swim,taxi,travel,tumble,walk,wander
0,3.699119798585417e-05,3.429588388017793e-05,4.187204012850998e-05,3.149314160019947e-05,4.250597828990688e-05,2.8272043242135885e-05,3.597354947076735e-05,3.408276094049535e-05,3.772935836227416e-05,3.968668170273304e-05,3.6710260864322066e-05,3.503392753725852e-05,3.7674575430697367e-05,3.702902981648081e-05,3.612670641493477e-05,3.795908628489997e-05,3.258280448140535e-05,3.735517467375067e-05,3.7458562863840985e-05,3.4295492271970335e-05,3.605836115569288e-05,3.4442313676663616e-05,3.529077997275938e-05,3.3655532934062646e-05,3.562437658339539e-05,4.0449252264807003e-05,3.6168553202925624e-05,3.609469081311545e-05,3.783944865811945e-05,3.581239026619099e-05,3.794516203925014e-05,3.9214359136307255e-05,3.416073912796072e-05,4.029757209811874e-05,4.027120212413138e-05,4.034682287315913e-05,3.5414963325533076e-05,3.354060324702666e-05,3.531513313471104e-05,3.670658009014005e-05,3.5323199078467294e-05,3.160697292514669e-05,3.7637828336301026e-05,3.263306256198312e-05,3.502014604141311e-05,3.391399218993943e-05,3.625315171998329e-05,3.364984775089397e-05,3.61162177843402e-05,3.2977004097615875e-05,3.393144781791936e-05,4.006927520094905e-05,2.7663379660225475e-05,3.6103576905811584e-05,3.9712763062762576e-05,3.600821086861701e-05,3.5868205926700255e-05,3.9157768469522125e-05,3.711878318629008e-05,3.621306610651887e-05,4.1749911057801604e-05,3.7622948800544106e-05,3.574797685562064e-05,3.5654233420450714e-05,3.865235380039344e-05,3.721406411186054e-05,3.6823097486506284e-05,3.3783505489648835e-05,4.204875153845933e-05,3.64943449052849e-05,3.3617097869864665e-05
10,3.700280893935013e-05,3.430835413045888e-05,4.188257571513532e-05,3.1502490632052426e-05,4.2517334045039174e-05,2.828481410688255e-05,3.598724022653656e-05,3.409591936717476e-05,3.7741399461958306e-05,3.969892270561104e-05,3.672168819366e-05,3.504537046549614e-05,3.768742386234931e-05,3.704319445232889e-05,3.613664088976186e-05,3.7970675217972406e-05,3.2589228080074205e-05,3.736535716920507e-05,3.746767229781004e-05,3.4306367985360946e-05,3.6069078669243025e-05,3.4451633756101986e-05,3.5300698364153505e-05,3.366518155113833e-05,3.5631390606535464e-05,4.0456876013195144e-05,3.617784952967345e-05,3.6106370051432655e-05,3.785088614249081e-05,3.5825481107519495e-05,3.795394770956288e-05,3.922599549136626e-05,3.4172620137094505e-05,4.031016532132716e-05,4.028488102550101e-05,4.035225664925487e-05,3.5425113465910394e-05,3.3549957317353055e-05,3.532366393202725e-05,3.671733770715946e-05,3.5333429848910876e-05,3.161568815812643e-05,3.765391493288916e-05,3.264429970410052e-05,3.502980732599482e-05,3.3920973198421834e-05,3.62664156391315e-05,3.366398129855952e-05,3.612505636361863e-05,3.2987602687419646e-05,3.393886268335896e-05,4.0082769373839255e-05,2.7669834344123957e-05,3.611365002366163e-05,3.972289834627159e-05,3.6019728213432245e-05,3.587923706080439e-05,3.9168972080005915e-05,3.7125849581166724e-05,3.622334311680439e-05,4.175646960599503e-05,3.763239576112947e-05,3.5755268729392104e-05,3.566457569438687e-05,3.8659217453742814e-05,3.722232633970327e-05,3.683036473895689e-05,3.379070455095291e-05,4.2058135022671195e-05,3.650554486632566e-05,3.362021052453201e-05
20,2.192696435510722e-05,2.1810961495955577e-05,2.1783988965277484e-05,2.1869341323438744e-05,2.1876941440196683e-05,2.200787639594637e-05,2.201402660448953e-05,2.1848501216713795e-05,2.1932373553532165e-05,2.2072102410675143e-05,2.1926253513227517e-05,2.1956858457700465e-05,2.1829132961239807e-05,2.192703174263112e-05,2.1973386131268105e-05,2.1933592051937012e-05,2.1795655248708845e-05,2.1856931428523745e-05,2.1904044517993627e-05,2.190080003250235e-05,2.1919483781228058e-05,2.1973274734981324e-05,2.178987645796345e-05,2.1965896363932793e-05,2.193208488207015e-05,2.1995373026584274e-05,2.1921197384794902e-05,2.1934313963356544e-05,2.2037596307414145e-05,2.18563754676706e-05,2.1959551910792168e-05,2.198258698626887e-05,2.1970703388573245e-05,2.202267307100471e-05,2.2145244656712748e-05,2.1767373514843973e-05,2.1878658930960993e-05,2.1913849195698276e-05,2.177569366316872e-05,2.195198499066464e-05,2.19042597544761e-05,2.193727209487406e-05,2.185406156058889e-05,2.180229976626211e-05,2.1880998955518742e-05,2.1696875955967697e-05,2.182997648783943e-05,2.194513155018285e-05,2.185855895857395e-05,2.1832167311169375e-05,2.1791410724220512e-05,2.181445915994118e-05,2.1514358013519087e-05,2.17470879965267e-05,2.209975405250965e-05,2.18925387426597e-05,2.191946146257412e-05,2.179319812967151e-05,2.1611395317854152e-05,2.1914450385688373e-05,2.185732519137673e-05,2.1745333479659793e-05,2.1734929894726655e-05,2.1836219545818766e-05,2.2142380961061765e-05,2.1826877477374714e-05,2.1898064785221193e-05,2.17637103384233e-05,2.1654144575222745e-05,2.180028939680803e-05,2.1778560585516972e-05
30,6.444633165940743e-05,6.422088632394594e-05,6.417427114987125e-05,6.4334732059461e-05,6.430242437194397e-05,6.457334529841319e-05,6.448842830122299e-05,6.435906249737622e-05,6.444890477953927e-05,6.449085503845708e-05,6.438709829968434e-05,6.450446440163544e-05,6.42448254494053e-05,6.440882310870978e-05,6.447966100976747e-05,6.443989332183264e-05,6.422778711740171e-05,6.432690649570402e-05,6.433382701028936e-05,6.441966611115883e-05,6.440968024365317e-05,6.441113146138377e-05,6.420061322084318e-05,6.451238053462778e-05,6.442530023392349e-05,6.45129315671511e-05,6.433869449181422e-05,6.444604514399543e-05,6.441585437107065e-05,6.426628463105448e-05,6.451190429894874e-05,6.447954980943065e-05,6.443276680119407e-05,6.450022310884886e-05,6.460598201051148e-05,6.417923123080982e-05,6.440050779737679e-05,6.426767239728096e-05,6.422092675242618e-05,6.42379850432917e-05,6.438663749190226e-05,6.428432152461028e-05,6.434214737964794e-05,6.439829533184438e-05,6.444494662757375e-05,6.419552779074625e-05,6.432365632479144e-05,6.44101089619653e-05,6.431589325325933e-05,6.433004852045666e-05,6.417850152222225e-05,6.429002435955529e-05,6.387872708728537e-05,6.428512264095361e-05,6.449806548109085e-05,6.45019972580485e-05,6.43906334067084e-05,6.418694556487026e-05,6.391150175962441e-05,6.427873024502052e-05,6.431088016446059e-05,6.409516021038496e-05,6.413762208399863e-05,6.430050160742139e-05,6.44263782305643e-05,6.433393161399169e-05,6.431379006244242e-05,6.420638724633929e-05,6.424839921237435e-05,6.41879447326925e-05,6.425476385629736e-05
40,0.0003910217386185871,0.0003885344173155587,0.0003884037529739241,0.0003896961033415909,0.0003891217977669137,0.00039172900142148137,0.0003905418068884061,0.0003905459934863828,0.0003905778358796541,0.00039188359914987814,0.00039038704859127327,0.00039218490104647166,0.00038926714368051654,0.00039072579503144055,0.0003911932303761954,0.00039046056432804715,0.0003897926376556002,0.0003887161773134353,0.0003898266004398465,0.0003912120688861857,0.000389837505421243,0.00039016354743840305,0.0003887572605162859,0.00039122812158893795,0.00039060075124282214,0.00039143318426795306,0.0003898940344844314,0.000390646174006785,0.0003895641496295438,0.00038936538311968287,0.00039136206032708287,0.0003912329445413959,0.0003905421466557667,0.00039058136022758,0.0003914159040303073,0.0003895353662041349,0.0003909396285675221,0.00038909612339921296,0.00038933096325911403,0.000389672630262794,0.00039034506907944193,0.0003892001186613925,0.00039037212263792753,0.0003898567213725887,0.00039129107731002334,0.0003892836626619101,0.000390652562552867,0.00039080226542864693,0.0003898576376678679,0.00039093471026386726,0.00038925018206310385,0.0003893524966163871,0.0003892033768352121,0.00039027837266651346,0.0003908068355140758,0.00039149901766160673,0.00039060124207378156,0.0003895928311976604,0.0003872065248692201,0.0003892045938230764,0.00038979201150747637,0.00038859829643330665,0.00038927769087927625,0.00039050735765019316,0.0003897335587276353,0.00038992414325052363,0.00038923196344902474,0.00038870795270345445,0.00039097228363971226,0.00038888978090982477,0.00038957057695370166
50,0.0003136680166495058,0.0003092684459665583,0.0003110357696035256,0.0003061345191851545,0.0003092461464561145,0.00031230674773853807,0.0003132207122924287,0.00031378796705336983,0.0003138101907281936,0.00031379773645312525,0.0003123476984192054,0.00031440905461620005,0.0003109964573840526,0.00031742888501012754,0.0003135707154048278,0.0003165006516307282,0.00031147159218865755,0.00030735387692310483,0.0003105379510088824,0.00031742456757153075,0.00031317912373476876,0.0003120417937420176,0.00030819695830966036,0.00031332379633871216,0.0003121115409562157,0.0003185779438354075,0.0003101408557643393,0.00031139539532887284,0.0003089722030220882,0.00031066691454109403,0.0003160924914603432,0.0003103261719493625,0.0003121567888928649,0.00031272521740648634,0.0003152441931888461,0.00031027786982511837,0.00031176415857197225,0.00030982939642854035,0.0003079544778784221,0.00030715749016962945,0.0003121982321162966,0.00031007931465865113,0.00031892611004877833,0.0003148393604389735,0.00031219112631668776,0.00030774042991522167,0.00031260451406093414,0.000312939623654529,0.0003104822869223928,0.0003111973135012456,0.00030885334619177646,0.00030968457819350686,0.00030558407015632836,0.0003110381491881396,0.0003087692392251358,0.0003170879711185328,0.000314042217821704,0.0003083077317569405,0.0003045966522121388,0.00030890998224584527,0.00031168081720049184,0.0003060385480307804,0.00030736454128701653,0.0003099142524480887,0.0003128363589187049,0.00031366874085884396,0.000316020506683604,0.00030589033685241555,0.00031130326533457264,0.0003088546191447829,0.00030500814609695225
60,0.0006670117845469331,0.0006515045900380721,0.00063692646411558,0.0006361632742202626,0.0006316945183715677,0.0006927555410324463,0.000655962465023021,0.0006534501410308568,0.0006540546663801033,0.0006703678554913495,0.0006536184213653115,0.0006635177616809248,0.0006468209850771183,0.000664964305928372,0.0006443813237745096,0.0006628389067676229,0.0006451501176343299,0.0006391498381036181,0.0006409682765869158,0.0006660956384924551,0.000659794371145276,0.0006571968406205997,0.0006422047293744981,0.0006641143564290057,0.0006531313447917383,0.0006730677327141166,0.0006476325276795955,0.0006577987514901906,0.0006555269609260209,0.0006514637737587515,0.0006611332211953899,0.0006433297441197702,0.0006476360050818095,0.0006586700897165682,0.0006671704112603846,0.0006485246360950571,0.0006425887848691721,0.0006343216148459098,0.0006307150687494999,0.0006225638717296533,0.000650262419243363,0.0006560730107594281,0.0007001652731560171,0.0006718947123245973,0.0006580982994484274,0.0006280174645196114,0.0006553655625075886,0.0006695378997392254,0.0006385177152094849,0.0006756909583187239,0.0006290874817820553,0.0005994084203848615,0.0006067768146749586,0.0006242264038407986,0.0006256625277054464,0.0006825414338064464,0.0006493111504041539,0.000608772665145807,0.0006237317106246741,0.0006329333785778055,0.0006630141986533999,0.0006392374159067229,0.0006399743414712484,0.0006471743848099297,0.000670099171758112,0.0006549479969015175,0.0006760055714819048,0.0006323433905978868,0.0006703561011818238,0.0006466215161387535,0.0006352375610731542
70,0.001837378946711888,0.0018365095947282734,0.0018712053909742583,0.0018381814400737103,0.0018328870219308175,0.0017676688231793897,0.0017903336443968357,0.0018306096362899623,0.0018221689859711672,0.0018133123012376018,0.0018538457476591438,0.001850229236582408,0.0018323762659830127,0.0018336831920102916,0.001809647525934612,0.0018308081392509241,0.0018462278406202262,0.0018384097898496857,0.0018139334362266319,0.0018309640387694042,0.0018495694537145587,0.0018280119485487895,0.0018520478733504812,0.001831267874998351,0.0018571696229397305,0.0018975140061229467,0.0018233559094369411,0.0018093419736639287,0.0018735622357138816,0.0018677905787743867,0.0018323848272363344,0.0018626285018399358,0.0018685249401292263,0.0018305340132047964,0.0018194456287245783,0.0018716437230718189,0.0018111864368333236,0.0018474431390958753,0.0018194407415407967,0.0018765695931506343,0.0018354175139238384,0.001899054244859144,0.0018367704935371876,0.0017927413941115926,0.0018103839474191007,0.0018226998026615808,0.0017991910755977426,0.0017966810046345927,0.0018328110183637332,0.0018226437228308482,0.001867486174719838,0.0017508273983063798,0.0017963326070457696,0.0018161243749592378,0.0018185492773572433,0.0018291637005115097,0.0018257936437724419,0.0018373558850726113,0.0018539155231943976,0.0018179819972899097,0.0018745633928726117,0.0018776341401521236,0.0018479000395422594,0.0018150669686194207,0.0018423140540512071,0.0018230050684303627,0.0018412884175112204,0.001836785517122236,0.0018359820678597316,0.0018602407785883847,0.0018515700474381446
80,0.002430404001544859,0.0024545058970236117,0.002465822132459531,0.0024732689552295667,0.002429940089394775,0.002325121745733278,0.0023872266643710674,0.002432795382999614,0.00242242354109789,0.002402735030045733,0.0024983332475164424,0.002445837924713079,0.002393321987862388,0.0024186015203171833,0.002417593416483963,0.0024293360766023397,0.0024559576413594186,0.002463619401560554,0.0024120642504255685,0.002410131118570765,0.002467202033417729,0.0024070194735291545,0.0024579113007833562,0.002415059530176222,0.002491754616448094,0.002615833980962634,0.0024210234217706228,0.002371241367654875,0.002494023795075276,0.002448929736631051,0.0024170333395401636,0.002526913581487651,0.0024773609385682414,0.002452536778481201,0.0024237185845979387,0.0024304757410261247,0.0024000987147079094,0.0024073514029044995,0.0024233417422791204,0.002550864388467744,0.0024545342423655885,0.0024880512501113117,0.002382554579526186,0.0024207982994419964,0.002406341793309701,0.0023819472940106476,0.0024120816593303494,0.002402714737399947,0.0024100978144219725,0.002422746948220513,0.0025089959094587427,0.0023426356298538544,0.0023980690632015465,0.0024436179700554634,0.002446861207035595,0.0024578959935090757,0.002438158372677462,0.0024311010201927274,0.002467010163753811,0.0024389939884153695,0.0025038780954976876,0.002472800307817036,0.002445321991453292,0.0024284681636705862,0.0024991117210851777,0.0024241293967979683,0.0024546103751552956,0.002389055024269187,0.0025386767520103604,0.0024631335732660125,0.002470920351333916
90,0.0028508227236719954,0.0028677021532698913,0.0028667983521396914,0.0028727557581777756,0.002918840966576451,0.0027944332853491816,0.002819702457336168,0.0028982796824957224,0.0028843681351576425,0.002863197645638138,0.0029597558270863912,0.002892296400149258,0.0028928454302138452,0.0028629696532858143,0.0028568180990131463,0.0028261685220059007,0.002910852820302049,0.0029286189193401158,0.0028397898256246534,0.002887723579381903,0.0029251278163148807,0.0028618804353754967,0.002918263419220845,0.0028658514609560372,0.0029284475179063895,0.002989173121750355,0.0028384163667778332,0.002798003789697153,0.002962735361036132,0.0028768331939054113,0.0028778407070785762,0.002979075607772057,0.002942522562359675,0.0029140044501874338,0.0028411699717657436,0.0028550786373671144,0.0028457245513747787,0.002957569138908928,0.002903539917420551,0.0030351882451213896,0.002893040818657647,0.002910458482801914,0.00276616346091032,0.002880034122714087,0.002877275981499176,0.002836276022052126,0.0028488469951410303,0.0028637351279030554,0.002850850474025155,0.0028395530429076066,0.0029805017957607143,0.0028046140020402768,0.002863607229664922,0.0028790506790867267,0.0028813063600582295,0.002931546652689576,0.0028524080501689066,0.002850531571311876,0.0029123646220088834,0.0028852589822445924,0.0029696479594955843,0.002925040871305491,0.0029389526419065616,0.0028730702108225306,0.0029240896821849877,0.0028501325559064554,0.002850840483526034,0.0028476421815162947,0.0029550646140705794,0.0029216819802815675,0.0029027638491243126
